date,K29.500,E14.900,I10.x00,E05.900,J40.x00,G47.900,J03.900,N18.900,E03.900,I63.900,R51.x00,E04.101,R42.x00,H10.900,F41.101,H52.701,J06.900,L30.902,Z00.001,I25.103,J39.900,E78.500,I10.x04,J18.000,F20.900,I25.101,I49.900,M81.901,N97.900,M25.500,N96.x00,F32.900,I70.900,F32.901,H35.900,R50.900,N04.900,F41.900,E28.200,N41.900,D69.000,I10  02,L70.900,K29.502,R21.x00,K52.916,Z49.201,L28.000,N39.000,N20.901,D64.900,K04.000,G40.901,C50.900,N46.x00,L50.900,M06.900,M32.900,E14.901,J30.400,K30.x00,K73.900,I63.801,L21.900,Z95.501,C34.900,I51.900,B07.x00,N02.801,R94.600,H66.900,N03.900,K52.905,N19.x03,J03.901,K59.000,K02.900,J31.200,B08.501,I10.x05,M45.x00,M13.900,L28.203,N19.x01,R10.400,K21.001,N39.001,E05.901,H81.901,N40.x00,I25.100,B02.900,J40  03,E07.900,F09.x00,R00.200,H26.900,J06.903,E83.503,B18.107
2014/10/30,139,153,156,110,106,68,77,44,66,49,39,79,89,47,38,33,39,12,15,21,24,43,10,42,28,18,18,23,19,22,14,15,38,21,23,11,27,28,19,24,13,0,25,0,24,19,3,14,16,17,5,24,8,20,7,9,15,10,0,20,4,24,1,6,0,13,9,8,11,9,14,15,1,24,0,7,4,5,4,0,5,13,1,2,3,3,0,0,5,16,0,6,0,33,12,8,12,0,11,17
2014/10/31,204,140,165,104,86,60,53,67,60,48,29,60,45,21,39,13,46,21,31,37,25,33,39,32,27,26,47,30,11,31,17,7,31,11,8,10,19,26,15,7,12,0,15,0,5,8,6,11,6,10,22,14,5,11,12,8,16,10,0,6,6,9,6,16,8,5,13,14,1,16,11,11,6,13,10,12,4,9,1,6,11,7,8,2,2,3,0,0,6,9,24,8,0,27,13,5,4,0,1,3
2014/11/1,180,172,93,109,124,79,35,65,51,51,36,46,35,23,47,8,26,28,29,30,37,34,30,49,23,8,40,17,17,28,24,27,5,18,58,21,15,16,16,24,1,0,15,0,19,9,10,7,13,13,10,18,17,14,12,16,7,16,0,13,13,4,8,12,11,5,8,10,5,16,29,5,11,11,9,8,13,7,8,21,11,19,6,3,6,4,12,0,5,10,2,7,0,6,8,5,4,0,9,0
2014/11/2,80,45,53,41,60,30,20,71,23,18,13,18,14,13,17,26,11,21,18,5,14,14,13,28,12,2,14,16,11,1,15,7,6,7,0,6,0,4,22,27,0,0,32,0,0,7,0,7,10,7,12,1,5,2,5,10,5,2,0,5,5,0,5,10,1,0,10,5,6,9,0,6,2,12,3,6,5,3,2,1,9,4,6,1,0,5,0,0,4,7,0,7,0,1,4,7,3,0,0,1
2014/11/3,0,0,1,0,52,0,33,0,0,1,3,0,2,0,0,0,33,0,0,4,0,0,0,20,0,0,0,0,10,0,5,0,0,0,0,5,4,0,4,0,12,0,0,0,0,3,0,1,2,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,4,0,5,1,0,0,2,0,0,0,4,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2014/11/4,272,176,136,104,67,72,58,104,54,48,55,44,29,57,25,67,35,27,27,50,60,28,37,36,20,5,23,25,13,30,12,18,22,15,13,12,28,40,7,27,14,0,21,0,14,8,38,14,9,19,10,24,5,11,14,12,13,18,0,7,9,6,12,19,6,12,10,9,12,11,9,2,2,12,5,10,5,7,9,15,17,8,4,3,8,9,5,0,8,13,19,7,0,7,9,11,17,0,9,20
2014/11/5,226,145,197,116,133,56,52,101,58,71,34,50,53,27,29,42,21,26,23,23,33,47,16,44,20,19,18,14,20,15,17,33,38,24,24,8,20,14,10,25,4,0,29,0,27,13,17,14,13,6,11,31,16,41,19,7,10,15,0,8,15,12,8,23,4,12,7,12,5,4,5,15,18,17,6,6,3,22,5,19,12,20,6,5,4,8,2,0,5,8,2,5,0,5,7,2,3,0,19,0
2014/11/6,144,142,161,138,101,48,84,55,68,50,57,94,46,33,18,21,35,23,27,43,40,38,29,49,32,19,12,29,7,26,7,19,20,14,17,10,26,26,8,4,22,0,19,0,11,12,1,12,7,12,7,12,14,14,12,12,21,19,0,21,4,23,9,10,6,10,12,4,10,14,14,9,9,16,8,8,1,8,5,8,5,4,4,11,7,4,0,0,7,4,0,0,0,15,15,11,8,0,7,36
2014/11/7,181,141,145,93,93,97,43,64,60,38,19,61,29,23,31,28,32,14,28,19,29,32,16,53,34,12,17,19,12,20,5,33,15,14,6,18,2,34,14,3,9,0,11,0,14,6,3,10,14,9,23,20,7,13,6,6,25,16,0,4,3,6,14,11,10,3,12,4,5,10,11,25,5,5,4,10,9,0,5,17,9,25,0,5,6,10,0,0,2,8,26,4,0,5,3,2,8,0,9,5
2014/11/8,146,125,125,97,125,62,52,91,52,49,52,50,43,40,46,14,38,20,24,21,61,23,38,81,27,8,22,41,10,19,7,29,28,9,62,35,10,7,7,19,0,0,12,0,8,21,20,15,5,11,13,24,15,10,17,6,9,21,0,13,16,1,10,17,7,17,11,8,4,16,13,12,3,14,11,7,6,22,6,11,6,9,1,6,1,5,1,0,7,8,0,5,0,15,4,8,3,0,5,0
2014/11/9,76,65,66,38,66,25,7,62,14,22,13,14,8,39,23,19,10,7,28,8,15,16,6,27,10,8,10,8,8,12,14,4,7,9,0,14,1,3,8,9,4,0,6,0,8,14,4,6,0,0,9,6,5,2,12,2,1,3,0,8,10,0,7,9,4,0,12,4,4,3,4,6,3,13,7,5,12,2,3,0,2,5,0,2,2,0,9,0,1,5,0,1,0,5,3,10,0,0,0,1
2014/11/10,0,1,2,0,39,0,17,2,0,0,2,0,3,1,0,0,9,2,0,2,0,0,0,32,0,0,0,0,5,0,1,0,0,0,0,7,11,0,1,0,8,0,0,0,0,5,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,4,0,4,0,0,0,2,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2014/11/11,248,184,142,126,127,70,68,82,39,40,43,50,40,54,24,57,38,27,23,55,39,32,20,76,19,7,11,21,7,32,12,26,6,8,22,18,25,28,12,29,22,0,19,0,20,6,36,18,8,11,10,19,10,10,22,8,15,24,0,11,18,4,9,14,8,8,11,4,10,11,6,3,8,18,8,20,14,3,9,17,10,10,7,6,9,6,0,0,2,24,28,10,0,19,23,13,26,0,18,3
2014/11/12,238,151,201,92,117,86,69,61,39,64,21,38,66,23,46,34,39,41,29,21,55,45,30,75,33,26,21,31,9,31,9,13,42,22,20,8,6,16,9,18,5,0,12,0,11,15,16,14,12,9,5,14,23,11,4,11,15,22,0,1,9,2,20,18,7,19,5,23,4,22,16,30,6,10,8,7,8,13,8,14,11,7,6,8,1,0,0,1,3,5,1,13,0,14,8,3,1,0,6,0
2014/11/13,141,146,165,148,123,87,72,54,64,47,43,95,48,42,21,18,16,22,18,51,25,59,17,76,28,26,17,20,7,25,9,28,33,13,8,16,21,37,2,9,11,0,6,0,11,11,10,11,7,9,11,5,9,14,7,6,16,23,0,10,8,0,4,12,3,21,10,7,17,33,1,12,17,13,10,4,7,5,3,0,11,14,4,8,10,11,0,0,4,8,0,5,0,16,9,5,11,0,12,1
2014/11/14,147,163,180,116,81,80,34,46,55,53,36,65,29,34,25,15,31,23,26,20,53,37,50,69,28,29,11,28,8,26,11,23,23,20,5,7,13,24,10,10,9,0,7,0,4,16,8,19,8,16,19,9,5,8,13,11,11,28,0,2,1,2,13,8,13,6,19,5,6,8,3,8,16,7,8,19,6,6,6,18,2,7,2,9,6,7,0,0,7,10,21,8,0,19,10,5,6,0,8,2
2014/11/15,131,104,107,92,97,96,25,55,51,29,30,41,18,29,31,14,29,12,10,21,51,40,28,52,22,6,26,24,6,16,7,22,3,28,32,9,9,15,6,27,5,0,19,0,21,16,12,13,5,5,10,12,7,17,9,8,4,8,0,5,3,2,6,7,1,10,9,11,5,6,6,14,0,13,5,11,8,13,1,17,6,9,0,10,2,6,2,0,2,15,1,4,0,13,6,3,7,0,11,3
2014/11/16,76,61,72,33,64,28,17,55,18,14,20,30,4,18,12,19,30,40,22,12,8,8,18,25,6,10,7,12,11,11,14,11,3,9,0,7,1,4,8,26,2,0,17,0,0,2,0,3,1,1,22,3,6,0,6,14,1,1,0,6,10,0,7,5,2,0,11,7,0,8,10,0,6,9,6,14,10,1,1,0,2,5,3,3,3,0,6,0,1,12,0,5,0,2,4,6,10,0,0,5
2014/11/17,1,0,1,0,56,1,26,0,0,0,3,0,0,0,0,1,23,0,4,2,0,0,0,53,0,0,0,0,4,0,3,0,0,0,0,17,4,0,0,0,14,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2014/11/18,173,130,105,83,80,54,48,55,39,41,58,48,23,14,28,44,23,9,27,51,51,24,41,66,23,1,20,27,10,18,13,18,8,12,25,21,37,25,5,30,19,0,15,0,7,22,34,7,0,17,15,20,10,20,14,6,17,25,0,2,4,12,6,6,10,10,11,16,8,7,14,5,13,12,12,19,7,4,3,13,12,14,3,7,6,2,3,0,5,27,19,8,1,22,6,12,10,0,13,15
2014/11/19,234,128,199,83,127,71,31,58,27,51,42,68,52,20,42,44,45,42,48,20,34,37,26,57,29,28,21,12,10,31,3,14,35,13,38,13,17,21,17,20,4,0,17,0,19,18,10,20,10,12,5,26,14,26,5,10,6,15,0,7,4,3,14,16,8,24,2,18,4,8,4,10,10,10,11,3,0,22,4,7,16,22,4,7,4,0,2,0,10,5,2,9,0,21,4,2,2,0,9,2
2014/11/20,154,136,142,149,45,84,32,65,80,64,69,79,29,32,21,17,21,15,19,41,60,25,32,41,34,25,18,22,13,28,11,35,11,15,12,9,24,43,23,9,22,0,23,0,9,20,9,13,14,11,13,7,9,7,15,10,19,34,0,13,3,26,3,23,5,19,10,6,25,22,20,4,11,17,4,8,10,1,2,3,8,5,7,2,7,5,0,0,5,8,0,7,0,29,11,4,19,0,12,29
2014/11/21,168,153,143,87,96,90,45,51,27,44,33,85,25,26,20,14,16,14,27,24,44,43,22,72,25,19,23,25,13,24,19,28,24,20,7,17,17,38,14,17,10,0,15,0,16,20,14,6,26,9,23,19,6,14,11,6,14,14,0,2,3,10,5,8,14,9,10,11,8,6,6,16,6,13,10,7,12,1,5,15,7,17,1,1,4,23,0,0,2,9,27,1,0,11,8,0,9,0,11,2
2014/11/22,187,106,112,108,90,76,50,55,42,50,51,43,28,28,49,32,36,23,34,30,52,33,33,85,25,9,19,26,15,27,24,32,22,22,75,10,13,18,16,30,8,0,14,0,9,21,15,11,13,5,12,18,18,17,9,11,8,14,0,12,12,3,18,8,5,14,9,15,1,9,8,19,2,25,6,8,6,7,1,7,4,4,3,19,2,3,9,0,9,3,1,11,0,15,6,3,1,0,8,1
2014/11/23,76,58,46,18,52,33,18,66,19,13,22,14,7,29,14,22,22,25,25,6,13,8,6,39,9,11,5,4,17,15,16,8,5,0,6,15,3,10,15,24,3,0,16,0,3,6,0,11,3,0,8,0,6,1,11,5,3,1,0,8,4,0,4,15,9,1,5,4,1,5,9,7,4,6,2,10,0,0,0,2,6,1,0,3,0,1,4,0,0,7,0,10,0,11,3,6,5,0,0,0
2014/11/24,0,0,0,0,53,0,31,1,1,3,0,0,0,0,0,0,26,0,0,2,3,0,0,41,0,0,0,0,7,0,5,0,0,0,0,14,10,0,4,0,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/11/25,223,157,173,75,108,84,59,82,51,52,37,38,40,42,24,48,39,36,20,53,49,47,16,111,33,4,22,26,7,17,5,13,20,6,35,24,30,37,15,32,20,0,10,0,34,24,41,11,1,7,20,26,6,25,15,17,27,24,0,14,13,4,4,7,5,22,17,7,18,8,11,3,21,11,5,23,9,11,4,9,8,26,2,3,10,11,5,0,8,15,25,6,0,14,3,12,12,0,20,24
2014/11/26,320,139,202,81,110,68,48,55,58,66,32,43,60,11,56,45,27,24,26,35,62,36,26,81,23,34,15,25,10,27,4,29,35,22,11,17,14,16,9,2,3,0,16,0,9,25,19,31,15,25,10,15,29,41,7,20,15,14,0,14,14,8,12,16,1,15,10,12,2,8,7,17,13,14,11,8,9,19,4,15,10,5,2,6,10,4,0,0,8,8,0,12,0,16,9,11,5,0,15,2
2014/11/27,214,176,164,145,112,75,58,60,67,55,38,105,38,47,35,25,52,28,20,41,32,48,14,69,31,31,28,27,13,13,8,22,37,11,9,11,22,64,9,13,12,0,10,0,13,25,3,19,11,5,9,22,13,17,5,14,11,15,0,7,6,23,4,18,3,11,10,6,6,12,11,8,14,18,5,5,6,8,5,2,8,10,0,4,9,6,0,0,6,8,0,10,0,34,8,12,8,0,10,13
2014/11/28,197,140,152,80,80,69,34,68,67,35,33,30,28,27,31,13,34,17,28,26,51,39,29,67,27,16,24,31,8,18,6,23,19,18,5,11,11,26,9,12,8,0,8,0,8,20,0,13,14,8,16,21,1,6,8,11,21,16,0,7,11,9,17,7,5,3,6,8,1,9,9,9,11,10,19,8,11,5,2,13,15,8,1,2,3,12,0,0,10,7,15,3,0,13,8,9,7,0,10,0
2014/11/29,250,156,149,107,119,102,47,56,56,39,49,54,45,36,29,43,13,29,34,34,66,29,23,83,30,4,23,33,10,18,7,35,20,17,67,15,14,21,10,14,4,0,13,0,14,21,8,22,12,8,22,20,11,18,13,7,10,7,0,14,17,6,14,19,5,7,16,11,5,12,11,15,12,21,6,18,6,29,4,12,9,15,4,1,6,7,0,1,13,16,1,7,0,21,8,2,7,0,11,5
2014/11/30,94,74,56,30,78,33,33,53,21,10,22,14,10,14,18,21,22,14,22,12,5,18,14,47,10,6,10,10,15,6,13,6,0,16,5,8,1,8,8,1,1,0,5,0,0,16,1,3,1,8,9,13,2,3,7,4,2,3,0,8,5,12,14,9,2,4,12,2,0,8,0,0,7,10,6,4,0,1,1,4,8,5,0,4,6,0,0,0,1,8,1,6,0,2,5,15,1,0,0,3
2014/12/1,0,0,0,0,39,0,24,0,0,0,0,0,2,2,0,1,16,3,3,1,3,0,0,28,0,0,0,0,3,0,3,0,0,0,0,9,2,0,1,0,9,0,1,0,0,7,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,3,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014/12/2,215,139,129,78,107,69,42,68,51,51,34,44,34,61,32,51,35,35,52,63,52,28,36,77,24,9,25,24,33,29,19,32,6,10,28,14,27,19,15,8,23,0,11,0,6,18,31,10,4,31,15,21,9,16,21,19,20,15,0,7,13,8,15,13,2,12,11,17,15,9,15,3,9,3,4,13,16,6,5,12,5,13,3,6,4,13,0,0,12,12,16,19,0,16,17,9,16,0,10,16
2014/12/3,328,140,186,88,142,77,43,60,65,55,36,41,51,21,41,39,45,37,26,24,28,29,21,77,15,27,13,12,30,18,27,16,27,20,11,16,21,20,14,20,8,0,15,0,9,27,21,25,19,13,14,11,35,32,22,11,12,13,0,16,6,4,26,13,4,20,4,19,3,8,7,24,8,10,10,7,9,3,4,13,14,4,3,3,6,0,1,0,16,4,1,6,0,16,6,3,5,0,9,0
2014/12/4,170,159,134,99,102,104,48,70,90,49,39,100,50,37,28,21,27,16,22,20,47,28,26,51,29,32,25,29,19,17,23,22,37,13,23,13,17,34,9,22,17,0,11,0,10,16,5,17,15,17,13,17,8,12,2,14,19,18,0,9,7,12,3,19,4,15,18,8,4,16,11,2,6,7,8,11,15,3,3,3,14,2,2,4,10,9,0,0,7,10,0,0,0,25,8,12,4,0,6,33
2014/12/5,157,138,164,107,80,90,64,63,60,36,35,66,20,24,47,20,42,39,24,18,57,24,31,49,35,22,32,18,16,19,14,30,10,32,6,12,15,32,11,7,11,0,20,0,11,20,16,16,17,13,21,19,6,11,13,3,11,30,0,4,3,15,15,4,12,12,5,19,2,9,4,10,9,8,3,6,8,6,2,13,21,9,2,11,1,15,0,0,6,11,14,5,0,15,9,7,6,0,9,1
2014/12/6,192,120,114,90,86,92,52,65,44,33,38,39,32,23,55,21,54,32,26,26,59,29,39,53,25,10,16,31,22,18,14,15,36,11,60,19,13,16,9,30,11,0,13,0,10,15,16,11,19,9,14,10,19,16,11,13,6,10,0,14,13,4,6,9,5,9,16,9,7,13,16,13,9,12,5,15,4,19,0,13,10,6,1,13,5,3,0,0,7,13,0,2,0,4,12,14,6,0,9,0
2014/12/7,89,54,82,31,55,32,37,53,10,16,21,19,9,10,15,14,10,21,15,9,13,11,2,19,15,2,4,7,7,14,12,10,8,16,0,3,1,6,9,12,2,0,4,0,0,6,4,5,13,1,10,1,10,1,9,1,1,4,0,8,8,1,7,7,2,0,7,1,0,1,10,5,7,3,3,4,3,1,3,0,2,1,0,1,2,1,3,0,5,3,0,3,0,1,2,11,1,0,0,5
2014/12/8,0,0,1,0,54,0,43,3,0,0,0,0,0,1,0,2,13,0,0,0,1,0,0,34,0,0,0,0,4,0,1,0,0,0,0,9,6,0,1,0,15,0,0,0,1,7,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,6,1,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014/12/9,225,146,166,124,100,62,34,73,35,65,59,57,46,43,36,27,48,36,36,68,48,24,9,57,30,31,15,28,36,24,24,38,13,14,36,21,26,37,12,25,17,0,17,0,13,15,37,10,7,14,16,24,11,18,14,14,16,28,0,14,11,8,4,13,4,15,18,12,4,15,7,8,16,8,7,8,2,10,4,13,5,9,0,2,7,7,5,0,6,8,23,6,0,13,12,6,11,0,9,21
2014/12/10,249,147,162,115,121,85,58,60,65,60,59,46,58,9,49,31,33,41,18,17,49,31,28,65,22,31,20,24,27,24,30,38,33,15,13,8,4,10,17,0,2,0,9,0,8,13,21,9,19,4,12,12,33,16,17,8,18,17,0,6,9,4,9,8,7,14,8,24,1,19,8,25,12,9,12,9,3,17,3,8,9,4,2,7,7,1,0,0,14,8,0,11,0,17,9,3,4,0,2,0
2014/12/11,170,155,187,131,119,73,89,57,62,53,39,103,41,40,27,39,55,21,19,52,49,32,10,63,39,11,20,31,20,10,21,19,32,9,11,25,24,46,10,3,22,0,9,0,19,10,11,19,13,14,4,16,13,13,3,13,32,14,0,6,3,31,5,11,5,13,11,12,13,26,3,5,10,8,8,8,2,8,1,5,5,5,0,2,9,15,0,0,9,7,0,3,0,15,5,6,7,0,4,22
2014/12/12,181,158,130,121,78,72,69,55,66,42,39,54,13,31,29,17,34,30,42,24,48,28,27,38,44,25,9,29,28,17,37,17,15,22,10,17,12,23,9,17,12,0,9,0,12,8,15,13,32,12,25,10,6,17,21,12,8,15,0,3,7,11,14,9,15,13,8,5,4,19,2,17,15,10,8,23,3,5,2,11,11,8,4,6,2,8,0,0,6,9,25,4,0,22,8,11,3,0,8,0
2014/12/13,205,140,113,109,134,91,63,43,34,48,41,53,39,28,43,23,51,33,27,13,47,27,25,63,35,7,22,21,22,15,20,26,24,10,54,9,5,17,13,17,2,0,18,0,20,17,3,17,25,18,22,12,24,12,13,11,8,6,0,10,18,2,11,14,17,11,8,11,0,14,13,10,11,3,6,10,2,7,0,10,12,19,1,21,6,5,3,0,15,10,0,6,0,10,15,5,1,0,9,0
2014/12/14,92,44,60,29,38,39,18,52,16,21,11,17,10,21,22,28,34,10,11,4,5,9,13,26,19,10,13,16,19,2,10,3,2,21,0,19,0,11,10,25,5,0,6,0,0,6,0,8,5,0,15,0,5,1,8,3,4,1,0,14,16,7,3,2,0,1,9,2,2,4,5,9,8,11,5,10,0,0,0,4,0,4,1,2,6,0,12,0,7,6,0,3,0,3,5,6,1,0,0,0
2014/12/15,4,1,0,0,52,1,30,0,0,2,2,0,0,0,0,0,4,1,0,2,3,0,0,21,0,0,0,0,5,0,8,0,0,0,0,1,4,0,2,0,11,0,0,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0
2014/12/16,228,200,153,83,137,89,74,67,60,42,57,47,26,74,31,74,53,23,38,49,76,25,6,67,34,7,13,32,14,29,6,17,15,13,22,15,26,31,12,47,22,0,22,0,23,12,30,11,11,21,26,21,7,23,20,12,12,29,0,12,6,6,9,6,3,9,11,16,22,11,8,7,4,11,3,16,0,12,0,7,17,6,2,1,6,2,9,0,4,14,18,18,0,24,5,9,11,0,4,34
2014/12/17,243,184,148,119,121,67,58,59,71,57,45,52,38,17,37,63,57,39,12,33,34,46,30,59,20,28,13,21,9,11,7,28,28,19,23,11,3,21,4,3,6,0,11,0,16,13,10,24,35,19,4,13,18,30,9,9,6,9,0,5,12,7,8,9,2,20,8,17,6,8,4,17,6,16,4,12,2,7,0,19,6,11,2,3,9,5,0,0,7,1,1,8,0,14,8,1,6,0,15,0
2014/12/18,187,165,178,135,111,98,66,62,72,37,44,112,47,37,29,27,61,30,30,38,58,38,27,75,22,40,25,25,15,16,12,31,33,11,16,14,24,56,12,13,24,0,9,0,23,16,12,19,23,9,16,16,8,9,7,9,17,21,0,20,14,21,5,15,7,11,24,13,20,14,8,5,15,5,10,14,2,4,1,4,9,11,0,7,12,7,0,0,20,8,1,1,0,23,5,14,6,0,2,29
2014/12/19,206,164,151,137,135,76,55,36,57,32,37,84,37,23,42,12,42,33,36,19,42,31,36,60,25,36,25,29,8,12,9,23,23,21,11,26,9,43,10,27,12,0,11,0,15,12,4,15,19,24,15,26,9,16,8,8,8,26,0,15,8,15,13,8,9,8,9,12,1,1,12,13,9,8,6,11,4,3,1,5,4,17,1,3,3,3,7,0,8,7,22,8,0,24,8,4,5,0,8,0
2014/12/20,243,145,127,85,88,76,52,69,37,54,34,30,33,54,29,26,31,22,32,19,80,29,35,67,39,7,11,24,5,21,8,60,14,35,51,20,10,39,7,31,2,0,14,0,14,10,27,20,14,16,17,12,9,25,12,9,8,7,0,11,20,3,7,17,9,9,15,9,3,5,8,7,6,5,7,7,4,16,2,4,8,6,3,16,3,7,2,0,17,16,0,12,0,6,5,11,0,0,11,0
2014/12/21,94,44,87,27,70,20,30,56,16,10,29,15,14,16,13,28,51,56,15,5,8,5,5,28,20,1,7,3,22,7,19,10,4,4,1,33,1,6,17,23,5,0,10,0,5,12,0,21,4,0,1,4,7,3,5,12,1,2,0,2,5,15,8,5,2,0,5,3,2,8,0,3,4,4,3,4,27,2,0,1,1,2,3,1,6,0,6,0,2,10,0,5,0,1,2,8,1,0,0,5
2014/12/22,0,1,1,0,37,0,37,0,0,1,2,0,0,0,0,0,28,1,3,2,0,0,0,25,0,0,0,0,3,0,10,0,0,0,0,10,8,0,3,0,16,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,6,0,0,0,3,0,7,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014/12/23,196,160,119,97,140,77,62,74,42,41,38,45,43,55,23,31,27,26,19,38,26,43,40,52,20,14,14,28,10,20,7,26,10,13,23,8,35,31,6,41,32,0,8,0,18,12,29,17,6,8,27,17,6,28,11,16,19,13,0,6,10,2,5,12,6,36,21,9,9,3,14,9,9,13,13,17,4,7,7,14,12,36,1,6,2,5,2,0,4,13,17,7,0,17,10,8,8,0,3,31
2014/12/24,303,180,156,113,117,109,48,59,49,44,31,45,39,14,45,56,50,33,28,21,64,28,19,72,25,20,16,20,11,16,8,20,32,24,16,14,26,16,8,28,2,0,17,0,18,20,16,22,19,4,11,5,30,21,5,14,5,12,0,5,11,5,9,9,5,22,11,21,8,8,8,20,15,13,12,10,4,11,5,3,8,12,2,9,6,0,7,0,11,6,0,11,0,13,6,4,8,0,2,1
2014/12/25,211,164,166,140,99,76,65,76,91,65,40,76,68,33,36,43,66,22,27,55,32,21,31,49,29,19,19,28,15,2,17,18,40,23,10,7,25,31,13,12,22,0,11,0,17,26,5,15,18,10,15,14,12,16,8,15,11,22,0,7,10,18,2,10,2,15,19,2,7,13,6,12,15,14,7,8,16,0,8,6,6,14,4,5,9,4,0,0,7,8,0,6,0,32,4,4,5,0,11,23
2014/12/26,177,161,195,126,64,62,22,43,62,31,34,91,25,19,30,14,31,40,33,22,79,32,23,26,41,29,24,21,26,22,17,23,11,16,17,18,6,38,12,9,8,0,9,0,11,17,10,15,31,11,21,8,2,12,18,6,9,20,0,0,4,4,3,4,11,10,8,15,3,6,6,5,8,10,9,18,9,7,2,16,2,8,0,10,1,10,2,0,8,6,22,3,0,10,2,8,3,0,10,0
2014/12/27,187,111,115,55,126,108,35,64,23,38,32,49,37,32,34,13,37,24,31,21,53,43,26,55,21,13,16,23,28,9,19,22,20,33,63,17,9,29,14,26,5,0,11,0,26,8,8,11,16,3,19,17,9,15,9,16,11,10,0,14,11,1,18,11,14,10,11,15,4,6,3,8,14,6,14,12,12,12,2,16,9,14,3,24,13,5,2,0,6,7,0,2,0,19,9,22,9,0,14,0
2014/12/28,97,41,66,28,42,47,24,51,18,13,27,19,11,31,12,13,15,46,25,13,13,10,24,20,10,7,23,15,11,7,15,10,2,13,0,7,4,20,8,16,3,0,14,0,2,1,0,12,5,9,16,0,5,0,9,14,1,0,0,3,17,2,8,6,3,1,13,6,2,3,7,1,11,14,3,7,0,0,0,0,0,5,3,6,15,1,11,0,0,6,0,6,0,4,5,5,2,0,0,5
2014/12/29,0,0,3,0,58,0,46,1,0,1,0,0,5,0,0,0,45,0,0,0,2,0,0,27,0,0,0,0,2,0,4,0,0,0,0,14,3,0,6,0,11,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,3,0,0,0,6,3,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014/12/30,232,124,129,69,76,114,52,97,30,25,18,23,24,36,37,41,59,51,48,50,67,20,28,51,29,17,20,27,26,20,42,28,9,11,17,21,37,38,20,25,33,0,13,0,12,7,27,17,7,8,17,16,3,14,13,10,13,8,0,10,8,2,15,15,7,13,11,16,10,12,14,4,13,3,9,17,6,13,2,14,7,15,2,2,10,11,1,0,6,12,22,9,0,19,17,22,10,0,13,21
2014/12/31,267,140,128,93,138,90,47,42,41,47,30,34,42,27,53,22,32,46,27,17,48,34,13,39,28,28,12,13,19,18,11,29,35,33,9,9,11,24,17,1,6,0,21,0,23,7,12,20,14,13,9,9,19,15,6,16,18,11,0,6,6,4,9,13,4,16,8,17,3,6,11,33,10,8,11,9,6,13,1,13,7,27,2,4,3,11,0,0,12,6,2,4,0,18,13,3,8,0,17,0
